FechaAnalisis,NombreCooperativa,SUFICIENCIA_PATRIMONIAL,PATRIMONIO_RESULTADOS_ACTIVOS_INMOVILIZADOS,ESTRUCTURA_CALIDAD_ACTIVOS,ACTIVOS_IMPRODUCTIVOS_NETOS_TOTAL_ACTIVOS,ACTIVOS_PRODUCTIVOS_TOTAL_ACTIVOS,ACTIVOS_PRODUCTIVOS_PASIVOS_CON_COSTO,INDICES_DE_MOROSIDAD,MOROSIDAD_CREDITO_COMERCIAL_PRIORITARIO,MOROSIDAD_CREDITO_CONSUMO_PRIORITARIO_,MOROSIDAD_CARTERA_CREDITO_INMOBILIARIO,MOROSIDAD_CARTERA_MICROCREDITO,MOROSIDAD_CARTERA_CREDITO_PRODUCTIVO,MOROSIDAD_CARTERA_CREDITO_COMERCIAL_ORDINARIO,MOROSIDAD_CARTERA_CONSUMO_ORDINARIO,MOROSIDAD_CARTERA_VIVIENDA_INTERES_PUBLICO,MOROSIDAD_CARTERA_CREDITO_EDUCATIVO,MOROSIDAD_CARTERA_TOTAL,COBERTURA_PROVISIONES_CARTERA_IMPRODUCTIVA,COBERTURA_CARTERA_CREDITOS_COMERCIAL_PRIORITARIO,COBERTURA_CARTERA_CREDITOS_CONSUMO_PRIORITARIO,COBERTURA_CARTERA_CREDITO_INMOBILIARIO,COBERTURA_CARTERA_MICROCREDITO,COBERTURA_CARTERA_CREDITO_PRODUCTIVO,COBERTURA_CARTERA_CREDITO_COMERCIAL_ORDINARIO,COBERTURA_CARTERA_CONSUMO_ORDINARIO,COBERTURA_CARTERA_VIVIENDA_INTERES_PUBLICO,COBERTURA_CARTERA_CREDITO_EDUCATIVO,COBERTURA_CARTERA_PROBLEMATICA,EFICIENCIA_MICROECONOMICA,GASTOS_OPERACION_ESTIMADOS_TOTAL_ACTIVO_PROMEDIO,GASTOS_OPERACION_MARGEN_FINANCIERO,GASTOS_PERSONAL_ESTIMADOS_ACTIVO_PROMEDIO,RENTABILIDAD,RESULTADOS_EJERCICIO_PATRIMONIO_PROMEDIO,RESULTADOS_EJERCICIO_ACTIVO_PROMEDIO,INTERMEDIACION_FINANCIERA,CARTERA_BRUTA_DEPOSITOS_ALA_VISTA_DEPOSITOS_A_PLAZO,EFICIENCIA_FINANCIERA,MARGEN_DE_INTERMEDIACION_ESTIMADO_PATRIMONIO_PROMEDIO,MARGEN_DE_INTERMEDIACION_ESTIMADO_ACTIVO_PROMEDIO,RENDIMIENTO_CARTERA,RENDIMIENTO_CARTERA_CREDITOS_COMERCIAL_PRIORITARIO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITOS_CONSUMO_PRIORITARIO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_INMOBILIARIO_POR_VENCER,RENDIMIENTO_CARTERA_MICROCREDITO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_PRODUCTIVO_POR_VENCER,RENDIMIENTO_CARTERA_VIVIENDA_DE_INTERES_PUBLICO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_EDUCATIVO_POR_VENCER,CARTERAS_CREDITOS_REFINANCIADAS,CARTERAS_CREDITOS_REESTRUCTURADAS,CARTERA_POR_VENCER_TOTAL,LIQUIDEZ,FONDOS_DISPONIBLES_TOTAL_DEPOSITOS_A_CORTO_PLAZO,SOLVENCIA,SOLVENCIA_PATRIMONIAL,VULNERABILIDAD_PATRIMONIO,CARTERA_IMPRODUCTIVA_DESCUBIERTA_PATRIMONIO_RESULTADOS,CARTERA_IMPRODUCTIVA_PATRIMONIO_DIC,PATRIMONIO_RESULTADOS_INGRESOS_EXTRAORDINARIOS_ACTIVOS_TOTALES,ACTIVOS_IMPRODUCTIVOS_ACTIVOS_TOTALES,INDICE_DE_CAPITALIZACION_NETO
2017-02-28,COOPROGRESO LTDA,0.0,1.21,0.0,0.1,0.9,1.04,0.0,0.13,0.06,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.61,0.91,0.67,0.88,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.04,1.2,0.02,0.0,0.01,0.0,0.0,0.71,0.0,-0.06,-0.01,0.0,0.1,0.14,0.1,0.2,0.1,0.0,0.15,0.0,0.18,0.16,0.0,0.28,0.0,0.16,0.0,0.02,0.42,0.11,1.1,0.1
2017-02-28,DE LA PEQUEÑA EMPRESA BIBLIAN LTDA,0.0,7.74,0.0,0.03,0.97,1.19,0.0,0.0,0.03,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.08,1.97,1.01,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.03,0.65,0.01,0.0,0.05,0.01,0.0,0.85,0.0,0.1,0.02,0.0,0.0,0.15,0.11,0.2,0.0,0.0,0.01,0.0,0.0,0.16,0.0,0.25,0.0,0.23,0.0,0.0,0.18,0.16,1.03,0.16
2017-02-28,DE LA PEQUEÑA EMPRESA DE COTOPAXI LTDA,0.0,8.13,0.0,0.03,0.97,1.28,0.0,0.0,0.06,0.05,0.05,0.0,0.0,0.01,0.0,0.0,0.05,0.0,4712.11,0.69,0.25,0.88,0.0,0.0,1.26,0.0,0.0,1.49,0.0,0.04,0.59,0.02,0.0,0.14,0.03,0.0,0.87,0.0,0.13,0.03,0.0,0.1,0.14,0.1,0.18,0.0,0.0,0.14,0.0,0.15,0.17,0.0,0.24,0.0,0.27,0.0,0.0,0.16,0.2,1.03,0.2
2017-02-28,DE LA PEQUEÑA EMPRESA DE PASTAZA LTDA,0.0,4.86,0.0,0.06,0.94,1.23,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.05,1.29,1.0,0.0,0.0,3.45,0.0,0.0,1.4,0.0,0.06,0.86,0.03,0.0,0.07,0.01,0.0,0.94,0.0,0.05,0.01,0.0,0.0,0.16,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.33,0.0,0.26,0.0,0.0,0.11,0.2,1.06,0.19
2017-02-28,DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA,0.0,8.85,0.0,0.03,0.97,1.39,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.04,0.57,0.01,0.0,0.08,0.02,0.0,1.79,0.0,0.11,0.03,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.47,0.0,0.32,0.0,0.0,0.13,0.25,1.03,0.24
2017-02-28,EL SAGRARIO LTDA,0.0,8.9,0.0,0.03,0.97,1.24,0.0,0.0,0.04,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.39,0.99,1.4,0.98,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.04,0.73,0.02,0.0,0.1,0.02,0.0,0.87,0.0,0.07,0.01,0.0,0.1,0.13,0.1,0.17,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.31,0.0,0.28,0.0,0.0,0.18,0.18,1.03,0.18
2017-02-28,JARDIN AZUAYO LTDA,0.0,11.16,0.0,0.02,0.98,1.16,0.0,0.07,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.87,1.21,0.0,1.08,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.04,0.65,0.02,0.0,0.12,0.02,0.0,0.99,0.0,0.14,0.02,0.0,0.11,0.14,0.1,0.14,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.23,0.0,0.17,0.0,0.0,0.2,0.14,1.02,0.13
2017-02-28,JUVENTUD ECUATORIANA PROGRESISTA LTDA,0.0,2.19,0.0,0.08,0.92,1.05,0.0,0.01,0.04,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.77,6.56,0.73,0.0,0.0,3.02,0.0,0.0,1.05,0.0,0.04,1.06,0.02,0.0,0.03,0.0,0.0,0.69,0.0,-0.02,0.0,0.0,0.1,0.15,0.1,0.18,0.0,0.0,0.15,0.0,0.23,0.16,0.0,0.3,0.0,0.15,0.0,0.0,0.29,0.1,1.08,0.09
2017-02-28,MUSHUC RUNA LTDA,0.0,6.12,0.0,0.04,0.96,1.21,0.0,0.13,0.06,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.51,0.84,0.0,0.85,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.05,0.95,0.02,0.0,0.04,0.01,0.0,0.98,0.0,0.02,0.0,0.0,0.1,0.13,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.36,0.0,0.25,0.0,0.0,0.42,0.18,1.04,0.18
2017-02-28,OSCUS LTDA,0.0,4.72,0.0,0.04,0.96,1.14,0.0,0.12,0.08,0.03,0.07,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.65,0.75,0.67,0.74,0.0,0.0,0.9,0.0,0.0,1.22,0.0,0.04,0.73,0.02,0.0,0.11,0.01,0.0,0.74,0.0,0.13,0.02,0.0,0.11,0.15,0.1,0.2,0.0,0.0,0.13,0.0,0.12,0.17,0.0,0.24,0.0,0.18,0.0,0.0,0.36,0.13,1.04,0.12
2017-02-28,PABLO MUÑOZ VEGA LTDA,0.0,5.2,0.0,0.03,0.97,1.22,0.0,0.0,0.04,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.95,0.85,0.94,0.0,0.0,1.69,0.0,0.0,1.15,0.0,0.04,0.74,0.02,0.0,0.09,0.01,0.0,1.01,0.0,0.09,0.01,0.0,0.0,0.14,0.1,0.17,0.0,0.0,0.14,0.0,0.0,0.16,0.0,0.31,0.0,0.2,0.0,0.0,0.37,0.16,1.03,0.15
2017-02-28,PILAHUIN TIO LTDA,0.0,1.06,0.0,0.13,0.87,1.0,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.66,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.05,1.02,0.03,0.0,0.02,0.0,0.0,0.92,0.0,-0.01,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.31,0.0,0.14,0.0,0.36,0.7,0.11,1.13,0.1
2017-02-28,POLICIA NACIONAL LTDA,0.0,2.56,0.0,0.1,0.9,1.18,0.0,0.36,0.03,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.75,0.99,0.8,0.31,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.04,0.83,0.01,0.0,0.04,0.01,0.0,0.94,0.0,0.04,0.01,0.0,0.09,0.15,0.1,0.13,0.11,0.0,0.15,0.0,0.03,0.14,0.0,0.41,0.0,0.25,0.0,0.01,0.15,0.18,1.1,0.17
2017-02-28,RIOBAMBA LTDA,0.0,5.76,0.0,0.04,0.96,1.2,0.0,0.04,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.61,1.18,1.03,0.95,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.04,1.22,0.02,0.0,0.03,0.01,0.0,0.78,0.0,-0.05,-0.01,0.0,0.1,0.14,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.52,0.0,0.26,0.0,0.0,0.11,0.16,1.04,0.16
2017-02-28,SAN FRANCISCO LTDA,0.0,9.57,0.0,0.03,0.97,1.22,0.0,0.01,0.06,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.07,0.82,0.9,0.8,0.0,0.0,4.51,0.0,0.0,1.26,0.0,0.04,0.63,0.02,0.0,0.11,0.02,0.0,0.91,0.0,0.16,0.03,0.0,0.1,0.14,0.1,0.21,0.0,0.0,0.14,0.0,0.0,0.18,0.0,0.44,0.0,0.24,0.0,0.0,0.34,0.17,1.03,0.16
2017-02-28,SAN JOSE LTDA,0.0,15.15,0.0,0.02,0.98,1.16,0.0,0.0,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.28,1.36,0.9,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.05,0.87,0.02,0.0,0.06,0.01,0.0,0.93,0.0,0.05,0.01,0.0,0.0,0.13,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.17,0.0,0.0,0.26,0.13,1.02,0.13
2017-02-28,SANTA ROSA LTDA,0.0,2.88,0.0,0.1,0.9,1.19,0.0,0.0,0.12,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,2.4,0.75,0.91,0.8,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.06,1.24,0.03,0.0,0.01,0.0,0.0,1.09,0.0,-0.05,-0.01,0.0,0.09,0.13,0.1,0.17,0.0,0.0,0.0,0.0,0.14,0.17,0.0,0.34,0.0,0.27,0.0,0.07,0.46,0.22,1.1,0.2
2017-02-28,TULCAN LTDA,0.0,4.11,0.0,0.05,0.95,1.21,0.0,1.0,0.04,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.0,1.1,0.96,0.93,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.04,0.7,0.02,0.0,0.1,0.02,0.0,1.06,0.0,0.11,0.02,0.0,0.0,0.14,0.1,0.2,0.0,0.0,0.15,0.0,0.22,0.16,0.0,0.19,0.0,0.2,0.0,0.0,0.28,0.17,1.05,0.16
2017-02-28,VICENTINA MANUEL ESTEBAN GODOY ORTEGA LTDA,0.0,5.34,0.0,0.09,0.91,1.12,0.0,0.08,0.08,0.04,0.07,0.0,0.62,0.0,0.0,0.0,0.08,0.0,0.65,0.8,0.89,0.95,0.0,0.07,0.0,0.0,0.0,1.58,0.0,0.04,1.01,0.01,0.0,0.04,0.01,0.0,0.66,0.0,0.0,0.0,0.0,0.11,0.15,0.1,0.18,0.11,0.07,0.0,0.0,0.16,0.14,0.0,0.44,0.0,0.24,0.0,0.0,0.27,0.15,1.09,0.14
2017-01-31,23 DE JULIO LTDA,0.0,4.82,0.0,0.06,0.94,1.21,0.0,0.13,0.05,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.33,0.92,0.53,0.82,0.0,0.0,5.02,0.0,0.0,1.24,0.0,0.05,0.77,0.03,0.0,0.06,0.01,0.0,0.9,0.0,0.08,0.02,0.0,0.11,0.15,0.11,0.22,0.0,0.03,0.15,0.0,0.07,0.18,0.0,0.38,0.0,0.28,0.0,0.0,0.3,0.2,1.06,0.19
2017-01-31,29 DE OCTUBRE LTDA,0.0,1.8,0.0,0.1,0.9,1.08,0.0,0.06,0.07,0.04,0.22,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.64,0.81,0.67,0.86,0.0,0.0,0.75,0.0,0.0,0.89,0.0,0.05,2.54,0.03,0.0,0.04,0.0,0.0,0.86,0.0,-0.22,-0.03,0.0,0.11,0.15,0.1,0.14,0.0,0.0,0.16,0.0,0.12,0.15,0.0,0.29,0.0,0.19,0.0,0.05,0.43,0.13,1.1,0.12
2017-01-31,ALIANZA DEL VALLE LTDA,0.0,8.0,0.0,0.03,0.97,1.17,0.0,0.0,0.06,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.85,0.51,0.85,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.04,0.58,0.02,0.0,0.15,0.02,0.0,1.04,0.0,0.18,0.03,0.0,0.0,0.13,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.0,0.19,0.0,0.0,0.38,0.15,1.03,0.14
2017-01-31,ANDALUCIA LTDA,0.0,11.37,0.0,0.02,0.98,1.19,0.0,0.0,0.07,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.95,1.09,0.89,0.0,0.0,2.22,0.0,0.0,1.3,0.0,0.05,0.93,0.02,0.0,0.07,0.01,0.0,0.82,0.0,0.02,0.0,0.0,0.0,0.15,0.1,0.2,0.0,0.0,0.15,0.0,0.0,0.17,0.0,0.28,0.0,0.2,0.0,0.0,0.3,0.15,1.02,0.14
2017-01-31,ATUNTAQUI LTDA,0.0,4.92,0.0,0.04,0.96,1.18,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.08,2.89,0.95,0.0,0.0,19.25,0.0,0.0,1.06,0.0,0.04,0.63,0.02,0.0,0.13,0.02,0.0,0.94,0.0,0.16,0.02,0.0,0.0,0.15,0.11,0.2,0.0,0.0,0.15,0.0,0.19,0.17,0.0,0.21,0.0,0.2,0.0,0.0,0.24,0.16,1.04,0.15
2017-01-31,CAJA CENTRAL FINANCOOP,0.0,4.27,0.0,0.02,0.98,1.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.01,0.38,0.0,0.0,0.13,0.01,0.0,0.05,0.0,0.19,0.01,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.3,0.0,0.16,0.0,0.0,0.02,0.06,1.02,0.06
2017-01-31,CAMARA DE COMERCIO DE AMBATO LTDA,0.0,1.15,0.0,0.11,0.89,1.04,0.0,0.01,0.03,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.61,0.87,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.04,0.79,0.02,0.0,0.1,0.01,0.0,0.92,0.0,0.09,0.01,0.0,0.1,0.15,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.29,0.0,0.16,0.0,0.05,0.27,0.12,1.11,0.11
2017-01-31,COOPROGRESO LTDA,0.0,1.24,0.0,0.09,0.91,1.04,0.0,0.15,0.06,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.49,0.96,0.7,0.93,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.04,1.22,0.02,0.0,0.01,0.0,0.0,0.72,0.0,-0.07,-0.01,0.0,0.11,0.15,0.1,0.21,0.11,0.0,0.17,0.0,0.19,0.17,0.0,0.26,0.0,0.15,0.0,0.0,0.41,0.11,1.09,0.1
2017-01-31,DE LA PEQUEÑA EMPRESA BIBLIAN LTDA,0.0,7.33,0.0,0.04,0.96,1.19,0.0,0.0,0.03,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.04,1.72,0.97,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.03,0.62,0.01,0.0,0.05,0.01,0.0,0.86,0.0,0.11,0.02,0.0,0.0,0.16,0.11,0.21,0.0,0.0,0.01,0.0,0.0,0.17,0.0,0.25,0.0,0.23,0.0,0.0,0.19,0.16,1.04,0.16
2017-01-31,DE LA PEQUEÑA EMPRESA DE COTOPAXI LTDA,0.0,8.33,0.0,0.03,0.97,1.27,0.0,0.0,0.06,0.04,0.05,0.0,0.0,0.01,0.0,0.0,0.05,0.0,2831.4,0.73,0.37,0.9,0.0,0.0,0.95,0.0,0.0,1.53,0.0,0.04,0.56,0.02,0.0,0.15,0.03,0.0,0.88,0.0,0.14,0.03,0.0,0.11,0.15,0.11,0.18,0.0,0.0,0.15,0.0,0.15,0.17,0.0,0.24,0.0,0.28,0.0,0.0,0.15,0.2,1.03,0.2
2017-01-31,DE LA PEQUEÑA EMPRESA DE PASTAZA LTDA,0.0,5.12,0.0,0.06,0.94,1.24,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.08,1.14,1.07,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.06,0.82,0.03,0.0,0.08,0.02,0.0,0.93,0.0,0.07,0.01,0.0,0.0,0.17,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.37,0.0,0.26,0.0,0.0,0.11,0.2,1.06,0.19
2017-01-31,DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA,0.0,8.45,0.0,0.03,0.97,1.38,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.04,0.58,0.01,0.0,0.07,0.02,0.0,1.82,0.0,0.11,0.03,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.46,0.0,0.31,0.0,0.0,0.13,0.25,1.03,0.24
2017-01-31,EL SAGRARIO LTDA,0.0,9.34,0.0,0.03,0.97,1.24,0.0,0.0,0.04,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.33,1.03,1.36,0.97,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.04,0.64,0.02,0.0,0.12,0.02,0.0,0.89,0.0,0.11,0.02,0.0,0.12,0.15,0.11,0.2,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.32,0.0,0.28,0.0,0.0,0.18,0.18,1.03,0.18
2017-01-31,JARDIN AZUAYO LTDA,0.0,11.92,0.0,0.02,0.98,1.17,0.0,0.08,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.85,1.3,0.0,1.12,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.04,0.61,0.02,0.0,0.16,0.02,0.0,1.01,0.0,0.18,0.02,0.0,0.12,0.15,0.11,0.15,0.0,0.11,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.17,0.0,0.0,0.19,0.14,1.02,0.13
2017-01-31,JUVENTUD ECUATORIANA PROGRESISTA LTDA,0.0,2.1,0.0,0.08,0.92,1.05,0.0,0.01,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.24,0.68,1.28,0.68,0.0,0.0,2.48,0.0,0.0,0.97,0.0,0.04,1.15,0.02,0.0,0.01,0.0,0.0,0.7,0.0,-0.05,-0.01,0.0,0.1,0.15,0.11,0.19,0.0,0.0,0.15,0.0,0.24,0.16,0.0,0.33,0.0,0.15,0.0,0.01,0.31,0.1,1.08,0.1
2017-01-31,MUSHUC RUNA LTDA,0.0,6.49,0.0,0.04,0.96,1.22,0.0,0.12,0.06,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.55,0.85,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.05,0.87,0.02,0.0,0.06,0.01,0.0,0.98,0.0,0.04,0.01,0.0,0.1,0.14,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.36,0.0,0.25,0.0,0.0,0.4,0.18,1.04,0.18
2017-01-31,OSCUS LTDA,0.0,4.93,0.0,0.03,0.97,1.14,0.0,0.12,0.08,0.03,0.07,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.65,0.78,0.67,0.74,0.0,0.0,0.85,0.0,0.0,1.25,0.0,0.05,0.73,0.02,0.0,0.16,0.02,0.0,0.75,0.0,0.13,0.02,0.0,0.12,0.15,0.11,0.2,0.0,0.0,0.14,0.0,0.13,0.18,0.0,0.25,0.0,0.18,0.0,0.0,0.35,0.13,1.03,0.12
2017-01-31,PABLO MUÑOZ VEGA LTDA,0.0,4.77,0.0,0.04,0.96,1.22,0.0,0.0,0.04,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.88,0.85,0.9,0.0,0.0,1.58,0.0,0.0,1.09,0.0,0.04,0.74,0.02,0.0,0.1,0.02,0.0,1.02,0.0,0.09,0.01,0.0,0.0,0.15,0.11,0.18,0.0,0.0,0.15,0.0,0.0,0.16,0.0,0.31,0.0,0.2,0.0,0.0,0.38,0.16,1.04,0.16
2017-01-31,PILAHUIN TIO LTDA,0.0,1.04,0.0,0.14,0.86,0.99,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.61,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.05,0.98,0.03,0.0,0.02,0.0,0.0,0.91,0.0,0.01,0.0,0.0,0.0,0.16,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.34,0.0,0.14,0.0,0.32,0.69,0.11,1.14,0.1
2017-01-31,POLICIA NACIONAL LTDA,0.0,2.63,0.0,0.09,0.91,1.19,0.0,0.35,0.03,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.78,1.05,0.82,0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.67,0.01,0.0,0.07,0.01,0.0,0.96,0.0,0.09,0.02,0.0,0.09,0.15,0.11,0.17,0.11,0.0,0.16,0.0,0.11,0.15,0.0,0.37,0.0,0.25,0.0,0.0,0.14,0.19,1.09,0.17
2017-01-31,RIOBAMBA LTDA,0.0,5.89,0.0,0.04,0.96,1.2,0.0,0.03,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.73,1.21,1.05,0.95,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.04,0.99,0.02,0.0,0.05,0.01,0.0,0.8,0.0,0.0,0.0,0.0,0.11,0.15,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.51,0.0,0.25,0.0,0.0,0.11,0.17,1.04,0.16
2017-01-31,SAN FRANCISCO LTDA,0.0,9.57,0.0,0.02,0.98,1.22,0.0,0.03,0.06,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.8,0.84,0.8,0.0,0.0,19.63,0.0,0.0,1.26,0.0,0.04,0.55,0.02,0.0,0.14,0.02,0.0,0.92,0.0,0.2,0.03,0.0,0.11,0.15,0.1,0.22,0.0,0.0,0.15,0.0,0.0,0.19,0.0,0.43,0.0,0.24,0.0,0.0,0.34,0.17,1.02,0.16
2017-01-31,SAN JOSE LTDA,0.0,29.94,0.0,0.01,0.99,1.16,0.0,0.0,0.02,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.28,1.26,0.9,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.05,0.92,0.02,0.0,0.02,0.0,0.0,0.92,0.0,0.03,0.0,0.0,0.0,0.14,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.34,0.0,0.17,0.0,0.0,0.24,0.13,1.01,0.13
2017-01-31,SANTA ROSA LTDA,0.0,2.69,0.0,0.1,0.9,1.18,0.0,0.02,0.13,0.21,0.17,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.48,0.7,0.69,0.74,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.07,3.29,0.03,0.0,-0.2,-0.05,0.0,1.1,0.0,-0.22,-0.05,0.0,0.09,0.13,0.07,0.17,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.36,0.0,0.27,0.0,0.11,0.49,0.22,1.1,0.2
2017-01-31,TULCAN LTDA,0.0,3.93,0.0,0.05,0.95,1.2,0.0,1.0,0.05,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.0,1.06,0.71,0.92,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.04,0.69,0.02,0.0,0.1,0.02,0.0,1.06,0.0,0.11,0.02,0.0,0.0,0.15,0.1,0.21,0.0,0.0,0.16,0.0,0.28,0.17,0.0,0.2,0.0,0.21,0.0,0.0,0.29,0.17,1.05,0.16
